timestamp,open,high,low,close,volume
2026-04-28 23:00:00,68000.0,68118.69573382386,67989.16427927943,68102.32071180368,327.4661012503316
2026-04-29 00:00:00,68102.32071180368,67938.81008082899,67686.68501434724,67747.75820882226,276.55745413803777
2026-04-29 01:00:00,67747.75820882226,68388.81423286659,67764.66233911012,68001.08262618707,678.8928703336526
2026-04-29 02:00:00,68001.08262618707,68575.8933422254,68074.53460224535,68320.26645701523,519.7607535686906
2026-04-29 03:00:00,68320.26645701523,67811.77362996875,67631.31663933363,67655.67736158313,513.883892711315
2026-04-29 04:00:00,67655.67736158313,67460.79858627866,67166.52692013925,67215.26477525214,664.4001267129454
2026-04-29 05:00:00,67215.26477525214,67304.41230025266,66865.83565827402,67256.89749089649,1242.7223544895567
2026-04-29 06:00:00,67256.89749089649,67278.10307004054,66894.72135409593,67149.29104827532,203.63100529803523
2026-04-29 07:00:00,67149.29104827532,67333.69008411834,67090.84868851872,67142.30749654953,300.26018065598674
2026-04-29 08:00:00,67142.30749654953,67042.32055007057,66756.05391247715,66855.2035530053,315.3017025549707
2026-04-29 09:00:00,66855.2035530053,67223.64445890715,67093.81982157419,67148.46944472144,287.0545166046052
2026-04-29 10:00:00,67148.46944472144,67418.5878838456,67322.83835074985,67408.76738179971,262.16306639018836
2026-04-29 11:00:00,67408.76738179971,67522.18089287473,67411.93961500257,67429.67768864658,357.85889990932435
2026-04-29 12:00:00,67429.67768864658,67841.25673368249,67742.4388583272,67809.4420707132,247.98258300600034
2026-04-29 13:00:00,67809.4420707132,68014.03719474861,67717.47691591697,67966.77586396385,461.2854030618847
2026-04-29 14:00:00,67966.77586396385,67700.7834906245,67654.70949084961,67674.03210055555,411.85828781679623
2026-04-29 15:00:00,67674.03210055555,67929.39233367829,67407.79913955851,67797.56549492505,489.02395006104825
2026-04-29 16:00:00,67797.56549492505,67608.0705249192,67456.63803687505,67471.94447993369,494.2746728861238
2026-04-29 17:00:00,67471.94447993369,68042.03172004229,67465.12781515218,67767.5946482971,513.4757181871805
2026-04-29 18:00:00,67767.5946482971,68129.95228414609,67688.80459083342,67749.32496504729,347.4554395495673
2026-04-29 19:00:00,67749.32496504729,67854.88746564873,67522.43279658894,67685.37867421075,942.4259617399481
2026-04-29 20:00:00,67685.37867421075,67654.26850934161,67331.78181563987,67453.97655784646,443.0897948099761
2026-04-29 21:00:00,67453.97655784646,68039.37291720368,67721.354877634,67866.20838090208,191.52265393792095
2026-04-29 22:00:00,67866.20838090208,68127.73564316837,67734.50126946211,67812.43572077439,270.169543737041
2026-04-29 23:00:00,67812.43572077439,67682.76125393664,67498.77939735563,67666.00802645371,201.09929768165125
2026-04-30 00:00:00,67666.00802645371,67702.8096847218,67538.82668488513,67545.62456131082,406.23582944138377
2026-04-30 01:00:00,67545.62456131082,68028.63730790619,67506.48512411713,67724.28529719116,384.24405491460664
2026-04-30 02:00:00,67724.28529719116,67934.36149446106,67616.06575904154,67846.78866380604,334.49760541403305
2026-04-30 03:00:00,67846.78866380604,68048.76486301297,67743.02465600878,67985.58641901518,901.7798711227013
2026-04-30 04:00:00,67985.58641901518,68282.95405281175,67829.7558240576,68130.82972705372,502.49874862456875
2026-04-30 05:00:00,68130.82972705372,68864.90515586242,68844.0850243832,68862.93373201377,539.39025521907
2026-04-30 06:00:00,68862.93373201377,68773.18171174759,68528.47919900628,68721.76671383237,277.9859588894444
2026-04-30 07:00:00,68721.76671383237,68718.55347404956,68542.31094032158,68544.6098900244,270.5189208331793
2026-04-30 08:00:00,68544.6098900244,68614.55785198938,67879.14499941395,68264.91253869105,409.4120882913671
2026-04-30 09:00:00,68264.91253869105,68779.71062571852,68441.46067011703,68474.1160548661,432.33591013957425
2026-04-30 10:00:00,68474.1160548661,69055.93053365752,68832.33274066131,68860.35873393543,191.99616025467105
2026-04-30 11:00:00,68860.35873393543,68978.19294598741,68459.14585124142,68819.76118482696,375.35685652145816
2026-04-30 12:00:00,68819.76118482696,68676.38607188851,68280.25631068538,68529.90009969502,405.7060299383521
2026-04-30 13:00:00,68529.90009969502,68355.73941733228,68179.9525307412,68246.6085843093,370.1618467671993
2026-04-30 14:00:00,68246.6085843093,68543.35454905234,68175.61533571419,68467.60445217721,291.38453910505655
2026-04-30 15:00:00,68467.60445217721,68935.84363445263,68643.83998643882,68721.147556421,325.1172632428739
2026-04-30 16:00:00,68721.147556421,69016.10723440984,68809.61393806977,68906.65398567577,375.8748801944442
2026-04-30 17:00:00,68906.65398567577,68803.42500440031,68656.69816495241,68676.37127330039,418.3506721644937
2026-04-30 18:00:00,68676.37127330039,68864.23828856535,68698.04946399808,68754.76243804395,513.8424150899989
2026-04-30 19:00:00,68754.76243804395,68852.12237781551,68659.77555749992,68793.51178346029,621.6283971559953
2026-04-30 20:00:00,68793.51178346029,69174.47898582548,68728.02930495747,68867.39734487854,358.61913161164455
2026-04-30 21:00:00,68867.39734487854,69181.19331193443,69014.90270991284,69166.73381992696,336.14328803854664
2026-04-30 22:00:00,69166.73381992696,69338.99967057352,69005.04290627345,69242.71906169612,480.6129504755982
